firstname,lastname,email,emailstatus,language,sent,remindersent,remindercount,usesleft,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,id,token,submitdate,startlanguage,startdate,datestamp,ipaddr,refurl,turno,IM1a,prioridad_seccion,IM3,IM3a,IM4,IM5,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,PL0,PL1,PL2,PL3,PL4,PL5,PL6,PL7,PL8,PL9,PL10,PL11,PL12,PL13,clave,sector_superv,g3_inas_anio3_mas38_porc,g6_pdlmate_rgdes_anio3_porc,Region,nombreDistrito,conauh_A,tercil_AUH,MatrículaInicial2025,Ambito,ira_mat,ira_pl,anio,NSE,pi_1,pi_2,pi_3,pi_total_estudiante,weight_design,prob_respuesta,inv_no_respuesta,weight_no_respuesta,weight_calibrate
60998300,60998300,diegoparedes.060998300@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 060998300  corresponde a: INSTITUTO MODELO EDUCACIONAL SAN LUIS,8,Merlo,Privado,Privada,60998300,INSTITUTO MODELO EDUCACIONAL SAN LUIS,58,552,Urbano,4956,60998300,2026-04-14T16:11:57Z,es,2026-04-14T16:01:56Z,2026-04-14T16:11:57Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,2,2,1,2,1,A1,A2,A1,,A1,1,1,1,1,1,1,1,1,2,1,A1,1,,4071PP2429,Privado,12.280701754385966,3.5087719298245612,08,Merlo,18.857142857142858,1,362,Urbano,81.81818181818183,100,3,Alto,1,0.5172413793103449,0.36666666666666664,0.1896551724137931,5.272727272727273,0.8916608766045316,1.1215026096109841,5.913377396130644,4.754351775895021
60998300,60998300,diegoparedes.060998300@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 060998300  corresponde a: INSTITUTO MODELO EDUCACIONAL SAN LUIS,8,Merlo,Privado,Privada,60998300,INSTITUTO MODELO EDUCACIONAL SAN LUIS,58,552,Urbano,4958,60998300,2026-04-14T16:16:53Z,es,2026-04-14T16:12:17Z,2026-04-14T16:16:53Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,2,2,1,2,1,A1,A2,A1,,A1,1,1,1,1,1,1,1,1,2,1,A1,1,,4071PP2429,Privado,12.280701754385966,3.5087719298245612,08,Merlo,18.857142857142858,1,362,Urbano,81.81818181818183,100,3,Alto,1,0.5172413793103449,0.36666666666666664,0.1896551724137931,5.272727272727273,0.8916608766045316,1.1215026096109841,5.913377396130644,4.754351775895021
60998300,60998300,diegoparedes.060998300@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 060998300  corresponde a: INSTITUTO MODELO EDUCACIONAL SAN LUIS,8,Merlo,Privado,Privada,60998300,INSTITUTO MODELO EDUCACIONAL SAN LUIS,58,552,Urbano,4962,60998300,2026-04-14T16:20:07Z,es,2026-04-14T16:17:10Z,2026-04-14T16:20:07Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,2,2,1,2,1,A1,A2,A1,,A1,1,1,1,1,1,1,1,1,1,2,A2,2,,4071PP2429,Privado,12.280701754385966,3.5087719298245612,08,Merlo,18.857142857142858,1,362,Urbano,81.81818181818183,90.9090909090909,3,Alto,1,0.5172413793103449,0.36666666666666664,0.1896551724137931,5.272727272727273,0.8916608766045316,1.1215026096109841,5.913377396130644,5.388713290562652
61323500,61323500,diegoparedes.061323500@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061323500  corresponde a: ESCUELA SOLAR DE HORNEROS,8,Merlo,Privado,Privada,61323500,ESCUELA SOLAR DE HORNEROS,59,553,Urbano,5493,61323500,2026-04-21T10:49:00Z,es,2026-04-21T10:45:03Z,2026-04-21T10:49:00Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,1,2,3,1,1,A1,A1,A1,,A1,1,1,1,1,1,2,1,2,2,2,A1,2,,4071PP5573,Privado,20.689655172413794,5.1724137931034484,08,Merlo,30.654761904761905,2,344,Urbano,81.81818181818183,95.45454545454545,3,Medio,1,0.5084745762711864,0.3333333333333333,0.1694915254237288,5.9,0.8756491893997905,1.1420098506405802,6.737858118779424,6.664648168973323
61299300,61299300,diegoparedes.061299300@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061299300  corresponde a: INSTITUTO SAN CAYETANO,9,Moreno,Privado,Privada,61299300,INSTITUTO SAN CAYETANO,60,557,Urbano,4974,61299300,2026-04-14T16:33:04Z,es,2026-04-14T16:31:25Z,2026-04-14T16:33:04Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,1,,A1,1,1,1,1,2,3,1,1,A2,A1,A1,,A1,2,1,4,4,1,1,1,2,2,1,A2,3,,4073PP3655,Privado,5,11.666666666666666,09,Moreno,28.930817610062892,2,499,Urbano,81.81818181818183,86.36363636363636,3,Medio,0.08041001134155462,0.5333333333333333,0.3125,0.01340166855692577,74.61757435294994,0.7746395658380691,1.290922958367247,96.32553982989816,99.77181570797897
61276600,61276600,diegoparedes.061276600@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061276600  corresponde a: COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,9,Moreno,Privado,Privada,61276600,COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,45,558,Urbano,4043,61276600,2026-03-27T17:54:36Z,es,2026-03-27T17:53:08Z,2026-03-27T17:54:36Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,1,2,1,2,1,1,1,2,A1,A1,A2,,A1,1,1,1,2,3,2,1,2,2,1,A1,3,,4073PP5384,Privado,4.6511627906976747,9.3023255813953494,09,Moreno,18.81918819188192,1,279,Urbano,81.81818181818183,90.9090909090909,3,Alto,1,0.4888888888888889,0.5,0.24444444444444444,4.090909090909091,0.8146317062371953,1.2275485871020484,5.02178967450838,4.576231643720333
61276600,61276600,diegoparedes.061276600@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061276600  corresponde a: COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,9,Moreno,Privado,Privada,61276600,COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,45,558,Urbano,4045,61276600,2026-03-27T17:58:32Z,es,2026-03-27T17:57:10Z,2026-03-27T17:58:32Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,1,NA,2,,A1,2,2,1,1,2,1,2,1,A1,A1,A1,,A1,1,2,2,3,2,2,1,2,2,2,A2,2,,4073PP5384,Privado,4.6511627906976747,9.3023255813953494,09,Moreno,18.81918819188192,1,279,Urbano,81.81818181818183,90.9090909090909,3,Alto,1,0.4888888888888889,0.5,0.24444444444444444,4.090909090909091,0.8146317062371953,1.2275485871020484,5.02178967450838,4.576231643720333
61276600,61276600,diegoparedes.061276600@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061276600  corresponde a: COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,9,Moreno,Privado,Privada,61276600,COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,45,558,Urbano,4046,61276600,2026-03-27T18:03:24Z,es,2026-03-27T17:58:39Z,2026-03-27T18:03:24Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,2,2,2,1,1,2,1,1,A1,A1,A1,,A1,3,2,1,2,2,3,1,1,1,1,A1,1,,4073PP5384,Privado,4.6511627906976747,9.3023255813953494,09,Moreno,18.81918819188192,1,279,Urbano,81.81818181818183,86.36363636363636,3,Alto,1,0.4888888888888889,0.5,0.24444444444444444,4.090909090909091,0.8146317062371953,1.2275485871020484,5.02178967450838,4.845589566516525
61276600,61276600,diegoparedes.061276600@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061276600  corresponde a: COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,9,Moreno,Privado,Privada,61276600,COLEGIO CONSTANTINO DALMACIO VELEZ SARSFIELD,45,558,Urbano,4048,61276600,2026-03-27T18:06:38Z,es,2026-03-27T18:05:06Z,2026-03-27T18:06:38Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,2,1,1,2,1,1,2,1,A1,A2,A1,,A1,1,1,2,1,1,1,1,1,2,1,A1,1,,4073PP5384,Privado,4.6511627906976747,9.3023255813953494,09,Moreno,18.81918819188192,1,279,Urbano,81.81818181818183,100,3,Alto,1,0.4888888888888889,0.5,0.24444444444444444,4.090909090909091,0.8146317062371953,1.2275485871020484,5.02178967450838,4.0375157981279495
61542800,61542800,diegoparedes.061542800@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061542800  corresponde a: COLEGIO SER PIERO DA VINCI,9,Moreno,Privado,Privada,61542800,COLEGIO SER PIERO DA VINCI,47,560,Urbano,4050,61542800,2026-03-27T20:17:01Z,es,2026-03-27T20:13:24Z,2026-03-27T20:17:01Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,2,1,1,1,2,A1,A1,A2,,A1,2,2,2,1,1,2,1,2,2,2,A1,1,,4073PP6204,Privado,10.204081632653061,14.285714285714286,09,Moreno,15.172413793103448,1,289,Urbano,81.81818181818183,95.45454545454545,3,Alto,1,0.574468085106383,0.37037037037037035,0.2127659574468085,4.7,0.8202941737761611,1.2190748538375897,5.729651813036672,4.913962635448051
61542800,61542800,diegoparedes.061542800@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061542800  corresponde a: COLEGIO SER PIERO DA VINCI,9,Moreno,Privado,Privada,61542800,COLEGIO SER PIERO DA VINCI,47,560,Urbano,4162,61542800,2026-03-30T11:08:57Z,es,2026-03-30T10:48:01Z,2026-03-30T11:08:56Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,1,2,2,A1,A1,A3,,A1,5,1,1,1,3,1,1,1,1,1,A1,4,,4073PP6204,Privado,10.204081632653061,14.285714285714286,09,Moreno,15.172413793103448,1,289,Urbano,81.81818181818183,72.72727272727273,3,Alto,1,0.574468085106383,0.37037037037037035,0.2127659574468085,4.7,0.8202941737761611,1.2190748538375897,5.729651813036672,6.450593210140606
61542800,61542800,diegoparedes.061542800@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061542800  corresponde a: COLEGIO SER PIERO DA VINCI,9,Moreno,Privado,Privada,61542800,COLEGIO SER PIERO DA VINCI,47,560,Urbano,4191,61542800,2026-03-30T11:35:54Z,es,2026-03-30T11:27:34Z,2026-03-30T11:35:54Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,1,2,2,A1,A1,A3,,A1,3,1,3,1,3,2,1,2,2,1,A1,4,,4073PP6204,Privado,10.204081632653061,14.285714285714286,09,Moreno,15.172413793103448,1,289,Urbano,81.81818181818183,77.27272727272727,3,Alto,1,0.574468085106383,0.37037037037037035,0.2127659574468085,4.7,0.8202941737761611,1.2190748538375897,5.729651813036672,6.143267095202097
61824600,61824600,diegoparedes.061824600@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061824600  corresponde a: OAKWOOD,9,Moreno,Privado,Privada,61824600,OAKWOOD,22,561,Urbano,4221,61824600,2026-03-30T13:52:39Z,es,2026-03-30T13:42:47Z,2026-03-30T13:52:39Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,13,NA,2,,A1,1,1,1,1,2,3,1,1,A1,A1,A2,,A1,1,2,1,1,5,1,1,1,1,1,A1,1,,4073PP6464,Privado,0,0,09,Moreno,0.9090909090909091,1,109,Urbano,81.81818181818183,90.9090909090909,3,Alto,0.017564511495449808,1,0.45454545454545453,0.007983868861568095,125.25255829460006,0.8597254947178524,1.1631619698892184,145.68901243961116,132.76276229824035
61824600,61824600,diegoparedes.061824600@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061824600  corresponde a: OAKWOOD,9,Moreno,Privado,Privada,61824600,OAKWOOD,22,561,Urbano,4227,61824600,2026-03-30T13:58:31Z,es,2026-03-30T13:53:00Z,2026-03-30T13:58:31Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,13,NA,2,,A1,1,1,2,2,1,1,1,1,A2,A2,A1,,A1,1,1,1,1,1,1,1,1,1,1,A1,1,,4073PP6464,Privado,0,0,09,Moreno,0.9090909090909091,1,109,Urbano,81.81818181818183,100,3,Alto,0.017564511495449808,1,0.45454545454545453,0.007983868861568095,125.25255829460006,0.8597254947178524,1.1631619698892184,145.68901243961116,117.13387606106278
61120900,61120900,diegoparedes.061120900@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061120900  corresponde a: ESCUELA PARROQUIAL NUESTRA SEÑORA DE LA MERCED,20,Necochea,Privado,Privada,61120900,ESCUELA PARROQUIAL NUESTRA SEÑORA DE LA MERCED,55,562,Urbano,778,61120900,2026-03-04T14:43:06Z,es,2026-03-04T14:40:49Z,2026-03-04T14:43:06Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,1,1,2,1,2,1,1,1,A2,A2,A1,,A1,3,1,5,1,1,1,2,3,4,1,A1,1,,4075PP0300,Privado,1.8181818181818181,0,20,Necochea,14.754098360655737,1,309,Urbano,81.81818181818183,72.72727272727273,3,Alto,0.04979297295499074,0.5272727272727272,0.3448275862068966,0.009053267809998315,110.45735318860363,0.8524193470035225,1.1731315150404107,129.58100209350033,145.88571165278918
61051900,61051900,diegoparedes.061051900@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061051900  corresponde a: COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,20,Necochea,Privado,Privada,61051900,COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,57,563,Urbano,3863,61051900,2026-03-19T16:01:45Z,es,2026-03-19T15:58:49Z,2026-03-19T16:01:45Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,1,NA,2,,A1,1,2,2,2,2,1,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,4,2,A1,6,,4075PP0443,Privado,7.0175438596491224,12.280701754385966,20,Necochea,14.175257731958762,1,402,Urbano,81.81818181818183,81.81818181818183,3,Alto,1,0.42105263157894735,0.4166666666666667,0.17543859649122806,5.7,0.8478979600027969,1.1793871988991473,6.72250703372514,6.847214380280812
61051900,61051900,diegoparedes.061051900@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061051900  corresponde a: COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,20,Necochea,Privado,Privada,61051900,COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,57,563,Urbano,3867,61051900,2026-03-19T16:14:21Z,es,2026-03-19T16:10:53Z,2026-03-19T16:14:21Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,1,1,1,3,2,1,1,1,A1,A2,A1,,A1,1,1,1,1,1,1,1,1,1,2,A1,1,,4075PP0443,Privado,7.0175438596491224,12.280701754385966,20,Necochea,14.175257731958762,1,402,Urbano,81.81818181818183,95.45454545454545,3,Alto,1,0.42105263157894735,0.4166666666666667,0.17543859649122806,5.7,0.8478979600027969,1.1793871988991473,6.72250703372514,5.765472223826843
61051900,61051900,diegoparedes.061051900@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061051900  corresponde a: COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,20,Necochea,Privado,Privada,61051900,COLEGIO NUESTRA SEÑORA DE NUEVA POMPEYA,57,563,Urbano,3871,61051900,2026-03-19T16:40:03Z,es,2026-03-19T16:37:28Z,2026-03-19T16:40:03Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,1,1,1,1,1,3,1,1,A2,A1,A2,,A1,1,1,1,1,1,1,1,3,4,2,A1,1,,4075PP0443,Privado,7.0175438596491224,12.280701754385966,20,Necochea,14.175257731958762,1,402,Urbano,81.81818181818183,86.36363636363636,3,Alto,1,0.42105263157894735,0.4166666666666667,0.17543859649122806,5.7,0.8478979600027969,1.1793871988991473,6.72250703372514,6.486633661462823
61098700,61098700,diegoparedes.061098700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061098700  corresponde a: COLEGIO NUESTRA SEÑORA DEL HUERTO,13,Pergamino,Privado,Privada,61098700,COLEGIO NUESTRA SEÑORA DEL HUERTO,67,568,Urbano,4658,61098700,2026-04-01T17:58:26Z,es,2026-04-01T17:39:25Z,2026-04-01T17:58:26Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,1,NA,2,,A1,1,1,1,2,1,1,1,2,A1,A1,A3,,A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,4081PP0462,Privado,0,3.0303030303030303,13,Pergamino,7.425742574257425,1,410,Urbano,81.81818181818183,NA,3,Alto,1,0.5074626865671642,0.29411764705882354,0.1492537313432836,6.699999999999999,0.7440591870334121,1.3439791046556822,9.00466000119307,9.654693390433739
61098700,61098700,diegoparedes.061098700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061098700  corresponde a: COLEGIO NUESTRA SEÑORA DEL HUERTO,13,Pergamino,Privado,Privada,61098700,COLEGIO NUESTRA SEÑORA DEL HUERTO,67,568,Urbano,4663,61098700,2026-04-01T18:22:27Z,es,2026-04-01T18:20:46Z,2026-04-01T18:22:27Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,1,NA,2,,A1,1,1,1,2,1,1,1,2,A1,A1,A3,,A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,4081PP0462,Privado,0,3.0303030303030303,13,Pergamino,7.425742574257425,1,410,Urbano,81.81818181818183,NA,3,Alto,1,0.5074626865671642,0.29411764705882354,0.1492537313432836,6.699999999999999,0.7440591870334121,1.3439791046556822,9.00466000119307,9.654693390433739
61041500,61041500,diegoparedes.061041500@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061041500  corresponde a: INSTITUTO ARGENTINO BILINGÜE VARONES,11,Pilar,Privado,Privada,61041500,INSTITUTO ARGENTINO BILINGÜE VARONES,63,569,Urbano,5318,61041500,2026-04-17T10:41:06Z,es,2026-04-17T10:39:14Z,2026-04-17T10:41:06Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,3,NA,2,,A1,1,1,2,1,3,2,1,1,A1,A1,A1,,A1,1,1,2,1,3,1,1,3,4,2,A1,2,,4083PP1367,Privado,-,,11,Pilar,0,1,488,Urbano,81.81818181818183,81.81818181818183,3,Alto,1,0.3333333333333333,0.5238095238095238,0.1746031746031746,5.7272727272727275,0.28657474372061226,3.4894910382434854,19.985266855394507,20.356007947555508
61041500,61041500,diegoparedes.061041500@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 061041500  corresponde a: INSTITUTO ARGENTINO BILINGÜE VARONES,11,Pilar,Privado,Privada,61041500,INSTITUTO ARGENTINO BILINGÜE VARONES,63,569,Urbano,5326,61041500,2026-04-17T10:48:42Z,es,2026-04-17T10:46:48Z,2026-04-17T10:48:42Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,3,NA,2,,A1,1,2,1,2,2,2,1,1,A1,A1,A1,,A1,3,3,4,3,4,1,1,3,4,2,A1,4,,4083PP1367,Privado,-,,11,Pilar,0,1,488,Urbano,81.81818181818183,59.09090909090909,3,Alto,1,0.3333333333333333,0.5238095238095238,0.1746031746031746,5.7272727272727275,0.28657474372061226,3.4894910382434854,19.985266855394507,25.715840114584328
62342700,62342700,diegoparedes.062342700@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 062342700  corresponde a: COLEGIO ""LOS CANDILES""",11,Pilar,Privado,Privada,62342700,"COLEGIO ""LOS CANDILES""",17,574,Urbano,5261,62342700,2026-04-16T14:36:15Z,es,2026-04-16T14:23:18Z,2026-04-16T14:36:15Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,3,NA,Principal,13,NA,2,,A1,3,2,2,1,1,1,1,1,A1,A1,A1,,A1,1,3,4,1,1,1,1,2,1,2,A1,4,,4083PP8562,Privado,0,0,11,Pilar,1.7391304347826086,1,116,Urbano,81.81818181818183,81.81818181818183,3,Alto,0.01869250764653374,1,0.5882352941176471,0.010995592733255143,90.94552920058538,0.4253802467937818,2.3508378857205976,213.79819558164502,217.76430607221346
61094700,61094700,diegoparedes.061094700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061094700  corresponde a: INSTITUTO NUESTRA SEÑORA DEL PERPETUO SOCORRO,4,Quilmes,Privado,Privada,61094700,INSTITUTO NUESTRA SEÑORA DEL PERPETUO SOCORRO,201,578,Urbano,718,61094700,2026-03-04T10:40:22Z,es,2026-03-04T10:37:03Z,2026-03-04T10:40:22Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,6,NA,2,,A1,2,3,2,1,1,1,1,1,A1,A1,A1,,A1,2,1,1,1,1,1,1,2,2,2,A1,3,,4085PP0485,Privado,24.378109452736318,1.4925373134328359,04,Quilmes,25.063938618925828,2,1196,Urbano,81.81818181818183,90.9090909090909,3,Medio,1,0.15422885572139303,0.3225806451612903,0.04975124378109452,20.1,0.39040829625988993,2.5614209779351422,51.48456165649636,52.12585132980558
60332400,60332400,diegoparedes.060332400@abc.gob.ar,OK,es,N,N,0,-10,,El CUE-Anexo 060332400  corresponde a: COLEGIO NIÑO JESUS,23,Saavedra,Privado,Privada,60332400,COLEGIO NIÑO JESUS,31,587,Urbano,4136,60332400,2026-03-30T10:03:44Z,es,2026-03-30T09:49:58Z,2026-03-30T10:03:44Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,1,3,1,A1,A1,A3,,A1,2,1,4,1,5,1,1,3,4,2,A1,1,,4091PP0496,Privado,0,0,23,Saavedra,6.321839080459771,1,172,Urbano,81.81818181818183,72.72727272727273,3,Alto,0.027716476855205202,0.5161290322580645,0.6875,0.009834878884105072,101.67893390290544,0.9999999760275899,1.0000000239724107,101.67893634039461,114.47282972401982
61180600,61180600,diegoparedes.061180600@abc.gob.ar,OK,es,N,N,0,-19,,El CUE-Anexo 061180600  corresponde a: COLEGIO NUESTRA SEÑORA DE LUJAN,10,San Andrés de Giles,Privado,Privada,61180600,COLEGIO NUESTRA SEÑORA DE LUJAN,56,588,Urbano,1189,61180600,2026-03-05T16:34:06Z,es,2026-03-05T16:29:50Z,2026-03-05T16:34:06Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,2,NA,2,,A1,1,2,1,1,2,1,1,1,A2,A2,A1,,A1,1,1,2,1,1,1,1,1,4,2,A4,3,,4093PP0501,Privado,1.7857142857142858,10.714285714285714,10,San Andrés de Giles,10.69182389937107,1,322,Urbano,81.81818181818183,77.27272727272727,3,Alto,1,0.5,0.7142857142857143,0.35714285714285715,2.8,0.6979173205890958,1.4328344783819424,4.011936539469438,4.3015524389952695
60242300,60242300,diegoparedes.060242300@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 060242300  corresponde a: COLEGIO SAN ANTONIO,13,San Antonio de Areco,Privado,Privada,60242300,COLEGIO SAN ANTONIO,53,589,Urbano,1107,60242300,2026-03-05T14:35:43Z,es,2026-03-05T14:33:43Z,2026-03-05T14:35:43Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,1,,A1,3,1,1,4,1,1,1,1,A1,A1,A1,,A1,1,2,3,1,2,1,1,1,1,2,A1,2,,4094PP2390,Privado,0,0,13,San Antonio de Areco,0,1,302,Urbano,81.81818181818183,90.9090909090909,3,Alto,1,0.5094339622641509,0.37037037037037035,0.18867924528301885,5.300000000000001,0.7731338142388898,1.2934371535468905,6.855216913798521,6.246988145429005
61098400,61098400,diegoparedes.061098400@abc.gob.ar,OK,es,N,N,0,-14,,El CUE-Anexo 061098400  corresponde a: CENTRO CULTURAL SAN RAFAEL,6,San Fernando,Privado,Privada,61098400,CENTRO CULTURAL SAN RAFAEL,67,590,Urbano,2336,61098400,2026-03-11T09:29:26Z,es,2026-03-11T09:26:23Z,2026-03-11T09:29:26Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,1,2,1,3,1,A1,A1,A1,,A1,5,1,4,1,4,2,1,2,4,3,A1,4,,4095PP0504,Privado,28.35820895522388,11.940298507462687,06,San Fernando,37.72609819121447,2,394,Urbano,81.81818181818183,54.54545454545454,3,Medio,1,0.3283582089552239,0.6818181818181818,0.22388059701492535,4.466666666666667,0.7533517690932824,1.3274011438289686,5.92905844243606,7.109103242634269
61224700,61224700,diegoparedes.061224700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061224700  corresponde a: INSTITUTO MARIA AUXILIADORA,6,San Isidro,Privado,Privada,61224700,INSTITUTO MARIA AUXILIADORA,48,592,Urbano,1485,61224700,2026-03-07T19:39:19Z,es,2026-03-07T19:35:33Z,2026-03-07T19:39:19Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,2,NA,2,,A1,1,1,2,2,3,1,1,1,A1,A1,A1,,A1,3,1,3,1,3,1,1,2,4,2,A1,3,,4096PP0530,Privado,0,12.5,06,San Isidro,7.07395498392283,1,313,Urbano,81.81818181818183,68.18181818181817,3,Alto,1,0.5208333333333334,0.4,0.20833333333333337,4.799999999999999,0.8294922714860665,1.2055567416058772,5.786672359708209,6.825173019867584
61224700,61224700,diegoparedes.061224700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061224700  corresponde a: INSTITUTO MARIA AUXILIADORA,6,San Isidro,Privado,Privada,61224700,INSTITUTO MARIA AUXILIADORA,48,592,Urbano,1487,61224700,2026-03-07T19:45:01Z,es,2026-03-07T19:42:53Z,2026-03-07T19:45:01Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,2,NA,2,,A1,1,3,2,1,2,1,1,1,A1,A1,A1,,A1,5,1,3,1,1,1,1,2,4,2,A1,5,,4096PP0530,Privado,0,12.5,06,San Isidro,7.07395498392283,1,313,Urbano,81.81818181818183,59.09090909090909,3,Alto,1,0.5208333333333334,0.4,0.20833333333333337,4.799999999999999,0.8294922714860665,1.2055567416058772,5.786672359708209,7.445942167020578
61224700,61224700,diegoparedes.061224700@abc.gob.ar,OK,es,N,N,0,-9,,El CUE-Anexo 061224700  corresponde a: INSTITUTO MARIA AUXILIADORA,6,San Isidro,Privado,Privada,61224700,INSTITUTO MARIA AUXILIADORA,48,592,Urbano,1491,61224700,2026-03-07T19:54:14Z,es,2026-03-07T19:50:47Z,2026-03-07T19:54:14Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,2,NA,2,,A1,1,2,2,1,2,1,1,1,A2,A1,A1,,A1,3,5,4,3,3,1,1,2,4,2,A1,5,,4096PP0530,Privado,0,12.5,06,San Isidro,7.07395498392283,1,313,Urbano,81.81818181818183,54.54545454545454,3,Alto,1,0.5208333333333334,0.4,0.20833333333333337,4.799999999999999,0.8294922714860665,1.2055567416058772,5.786672359708209,7.7563267405970775
